student_id,gender,study_hours_per_day,social_media_hours,mental_health_rating
100746,Male,4.5,0.1,6.8
100747,Female,5.3,2.8,4.6
100748,Other,5.68237942459813,1.9,4.8
100749,Other,7.4,1.1,8.0
100750,Male,1.5,3.1,5.9
100751,Male,0.1,0.1,8.9
100752,Male,3.1,4.8,7.2
100753,Other,7.0,1.7,5.5
100754,Female,4.0,2.9,6.9
100755,Other,1.1,4.6,3.2
100756,Female,1.0,4.4,8.7
100757,Male,9.756425685480616,3.5,8.8
100758,Male,4.4,3.1,7.0
100759,Other,4.9,4.0,8.1
100760,Male,3.6,4.0,6.7
100761,Female,5.4,3.6,6.9
100762,Male,5.1,2.2,4.4
100763,Other,8.0,3.8,9.9
100764,Female,0.8082969899711275,2.9,6.9
100765,Male,7.8,2.1,6.1
100766,Male,4.6,4.8,10.0
100767,Female,5.0,3.5,5.7
100768,Male,3.5,1.3,7.1
100769,Male,8.2,0.6,9.7
100770,Male,4.5,2.1,7.5
100771,Male,5.006119200445209,0.9,7.9
100772,Male,0.9,4.4,6.2
100773,Male,4.010991740720217,0.3,9.2
100774,Other,2.4,1.1,4.8
100775,Male,2.3,4.7,5.5
100776,Other,1.8959538043372723,2.7,7.5
100777,Other,5.8,4.1,10.0
100778,Female,6.1,2.0,8.5
100779,Male,2.8,2.3,5.3
100780,Other,1.6,4.4,3.5
100781,Female,3.0,1.2,5.4
100782,Female,1.4,3.6,9.0
100783,Other,5.6,1.8,5.9
100784,Female,8.0,1.4,7.5
100785,Female,2.8,0.5,7.0
100786,Female,6.439124379279175,0.9,7.1
100787,Female,5.4,3.4,2.6
100788,Other,4.8,0.6,8.9
100789,Male,2.7,3.5,7.1
100790,Male,3.6,2.6,4.2
100791,Female,1.8207931694723007,2.5,5.3
100792,Other,4.2,1.3,8.3
100793,Female,6.0,1.9,6.9
100794,Female,2.4,4.7,8.2
100795,Other,3.6,1.8,4.2
100796,Other,2.2,0.9,7.0
100797,Male,2.0,3.2,5.4
100798,Male,6.5,4.7,9.2
100799,Male,2.1,5.0,6.5
100800,Female,4.8,1.7,7.8
100801,Other,2.3,2.8,6.1
100802,Female,2.1,2.8,4.8
100803,Male,2.6,4.4,9.2
100804,Other,10.8,3.8,2.0
100805,Female,4.0,1.4,8.2
100806,Other,3.1,3.4,2.7
100807,Female,3.4,1.0,8.5
100808,Male,4.958032733174004,3.9,3.7
100809,Female,5.155165755960203,2.7,9.6
100810,Male,5.3,5.0,3.3
100811,Female,4.5,1.4,5.4
100812,Male,2.9,0.8,6.9
100813,Female,1.8,1.1,6.6
100814,Other,5.0,4.7,6.5
100815,Male,2.8,4.7,7.5
100816,Female,2.9,0.7,9.0
100817,Female,1.0103243951512977,1.9,4.8
100818,Male,1.8,1.6,5.3
100819,Other,8.4,3.8,7.4
100820,Female,3.2,2.6,8.1
100821,Other,3.962746279773835,4.4,4.7
100822,Female,6.0,4.6,7.5
100823,Female,1.6,2.2,9.7
100824,Other,4.9,3.0,10.0
100825,Other,4.0,1.0,7.7
100826,Male,1.9,4.1,4.9
100827,Male,2.6,2.8,8.1
100828,Other,6.2,1.9,5.7
100829,Male,3.3,2.5,6.2
100830,Female,3.7,3.2,8.0
100831,Female,4.4,3.4,3.3
100832,Other,3.3,0.1,5.2
100833,Female,2.5,2.6,4.7
100834,Other,5.1,0.2,5.4
100835,Other,7.2,4.6,5.7
100836,Female,2.8,4.5,5.1
100837,Female,4.4,3.2,4.6
100838,Female,3.2,0.7,4.2
100839,Female,4.3,2.7,2.9
100840,Female,6.252225437232055,4.3,8.7
100841,Other,1.3,4.9,6.1
100842,Male,2.8,4.6,10.0
100843,Female,5.3,0.3,6.5
100844,Female,5.8,1.3,10.0
100845,Female,4.7,3.0,10.0
100846,Other,3.8,0.3,7.3
100847,Female,4.4,2.5,8.2
100848,Male,0.3,0.1,6.1
100849,Female,4.494563816636616,3.7,7.2
100850,Male,3.9,0.7,4.9
100851,Other,4.2,0.0,8.1
100852,Male,4.1,3.1,7.3
100853,Male,5.2,0.4,6.2
100854,Male,3.8,1.0,7.8
100855,Female,2.7,3.3,5.2
100856,Other,0.0,0.1,10.0
100857,Female,3.5,0.1,7.6
100858,Male,3.3,4.3,8.0
100859,Female,3.3,3.2,6.7
100860,Male,3.6,3.2,5.8
100861,Male,4.1,1.7,7.6
100862,Male,7.012324258878803,4.0,4.0
100863,Female,8.516213353500804,4.6,4.9
100864,Male,5.8,0.1,7.0
100865,Male,4.2,2.0,5.5
100866,Male,2.0,3.8,8.5
100867,Female,5.1,0.4,9.1
100868,Male,2.0,4.8,5.6
100869,Other,4.0,0.1,7.5
100870,Male,4.45674633042637,4.2,7.6
100871,Male,1.3230125206338812,1.2,5.9
100872,Other,4.1,2.1,9.3
100873,Other,2.6,3.0,8.2
100874,Male,2.8,0.0,6.9
100875,Female,6.5235316310359694,0.4,6.6
100876,Other,4.0,4.1,4.0
100877,Male,1.8259215249347356,1.0,7.2
100878,Male,2.4,4.0,5.3
100879,Other,5.3,0.1,2.5
100880,Female,2.5,4.2,6.6
100881,Female,5.3,1.5,6.3
100882,Female,7.971069962613299,1.0,3.4
100883,Male,7.505034571846385,2.2,6.4
100884,Other,4.855588081185219,4.9,7.9
100885,Male,4.5,2.4,7.2
100886,Male,2.2,2.9,7.2
100887,Female,5.2,1.3,7.1
100888,Female,3.7,3.1,5.9
100889,Male,8.9,3.2,5.8
100890,Male,4.4,0.5,6.4
100891,Male,5.8,1.4,7.5
100892,Other,5.262787231041123,2.5,10.0
100893,Other,4.7,0.5,5.0
100894,Male,5.3,0.4,8.0
100895,Other,4.0,3.3,6.6
100896,Other,6.4,4.0,6.3
100897,Other,7.7,3.0,7.1
100898,Female,3.8,2.4,7.0
100899,Female,3.4,1.5,4.9
100900,Male,0.0,2.8,6.1
100901,Male,4.5,2.9,2.0
100902,Male,3.9,1.7,6.1
100903,Other,7.429237962212412,0.6,7.6
100904,Other,4.8,2.5,10.0
100905,Other,6.1924285087530775,1.0,6.5
100906,Female,1.5,2.8,8.7
100907,Female,7.5,0.3,10.0
100908,Female,2.0,4.3,5.8
100909,Other,6.3,3.1,9.3
100910,Female,5.5,1.2,10.0
100911,Other,3.8,0.8,9.2
100912,Male,4.1,4.9,8.8
100913,Other,4.3,3.9,8.0
100914,Male,4.1,1.8,6.0
100915,Male,2.9,0.1,5.8
100916,Female,3.8,1.2,8.8
100917,Female,4.399974251396854,2.0,7.1
100918,Female,5.4,4.3,5.7
100919,Female,5.0,4.5,8.3
100920,Male,7.8,2.5,7.5
100921,Male,5.2,2.2,8.2
100922,Other,0.8,0.0,7.300000000000001
100923,Male,2.5,4.2,7.8
100924,Female,6.4,2.0,8.3
100925,Female,6.1,4.2,8.3
100926,Other,2.7,4.1,9.2
100927,Other,0.9,1.9,9.6
100928,Other,3.8,3.2,6.4
100929,Other,9.130488729176957,2.5,9.5
100930,Female,3.5,3.4,5.5
100931,Male,4.562406079162583,5.0,9.0
100932,Female,5.8,4.3,2.8
100933,Female,6.013177481510519,2.7,7.6
100934,Male,5.2,3.2,9.9
100935,Other,7.875230264620971,4.6,9.9
100936,Male,5.0,3.0,8.5
100937,Male,4.1,4.2,8.5
100938,Male,5.8,5.0,8.3
100939,Female,5.5,3.0,3.7
100940,Other,3.6,2.0,2.9
100941,Male,6.529330961439155,4.5,6.8
100942,Male,4.9,0.8,7.8
100943,Other,4.2,4.7,5.7
100944,Other,3.9,3.1,7.9
100945,Female,4.5,2.5,8.1
100946,Other,2.7,3.7,5.3
100947,Male,2.5,3.0,3.9
100948,Other,5.107760500128837,1.6,7.3
100949,Male,3.9,3.8,5.8
100950,Other,3.1,3.5,8.6
100951,Female,7.1,3.0,6.0
100952,Male,3.7,0.2,9.7
100953,Female,3.6,3.6,8.0
100954,Female,4.0,2.9,1.4
100955,Female,4.129235039713707,1.9,4.8
100956,Other,2.6,3.4,8.4
100957,Other,6.7,1.3,5.8
100958,Other,8.162089061216797,2.0,8.6
100959,Female,1.3,3.8,4.3
100960,Male,2.4,2.2,4.8
100961,Female,3.8,4.7,8.1
100962,Male,5.9,2.3,7.300000000000001
100963,Female,3.2,1.1,7.2
100964,Male,5.1,3.6,7.7
100965,Male,3.2,3.0,6.5
100966,Female,7.8,3.9,10.0
100967,Other,0.0,2.2,5.8
100968,Male,3.6,4.3,5.3
100969,Other,6.4,1.3,5.6
100970,Male,5.8,4.0,3.1
100971,Other,5.3,0.1,7.6
100972,Female,4.7,2.7,7.6
100973,Other,2.0,1.3,7.0
100974,Male,2.1,3.7,9.6
100975,Female,2.2,3.9,6.4
100976,Female,5.634410640583273,2.1,6.5
100977,Male,3.7,3.1,10.0
100978,Male,2.2,2.6,6.6
100979,Other,4.1,3.6,6.8
100980,Male,1.8,3.0,5.3
100981,Other,4.1,0.8,7.4
100982,Female,5.2,4.6,4.3
100983,Male,5.8,0.6,9.1
100984,Other,1.3,0.4,4.0
100985,Other,2.5122075306414624,2.0,8.6
100986,Female,5.9,2.7,6.7
100987,Other,3.9548369448183367,1.9,6.1
100988,Female,2.7,4.0,8.1
100989,Male,4.7,1.6,6.6
100990,Other,6.8,4.4,4.0
100991,Female,5.934712559082776,1.6,10.0
100992,Other,0.0,3.3,5.1
100993,Female,4.0,0.6,9.7
100994,Male,4.5,4.2,7.1
100995,Other,1.3,0.1,8.3
100996,Male,6.6,0.6,7.4
100997,Male,2.8,0.6,8.6
100998,Male,4.5,3.9,3.0
100999,Male,7.2,1.7,5.2
101000,Other,4.877970544481389,3.7,8.5
101001,Female,2.6,2.2,6.5
101002,Male,4.3,2.1,8.4
101003,Female,4.50863557548438,0.4,4.6
101004,Other,6.053402537310932,2.0,7.8
101005,Other,5.7,4.3,7.7
101006,Male,4.8,4.9,9.7
101007,Female,4.4,0.3,10.0
101008,Female,2.8,4.2,7.6
101009,Female,6.5,4.7,6.0
101010,Male,3.6,3.2,6.7
101011,Female,2.4,2.4,9.4
101012,Male,8.175015539155138,3.9,6.7
101013,Female,1.6,3.7,8.7
101014,Female,6.7,2.8,4.8
101015,Female,1.4,0.2,4.3
101016,Male,2.6,0.4,8.9
101017,Male,7.3,0.4,7.5
101018,Male,6.999689336161382,4.6,6.7
101019,Female,6.8,2.3,10.0
101020,Other,4.785873426340154,0.6,6.1
101021,Other,4.0,0.8,4.7
101022,Other,0.0,1.1,8.6
101023,Other,5.9,2.0,6.5
101024,Female,7.041495379801877,0.3,3.1
101025,Male,4.2,1.4,3.6
101026,Female,7.243679082713993,4.6,3.7
101027,Male,6.66672191852551,4.7,6.4
101028,Other,5.78133879834955,2.8,8.5
101029,Female,7.0,3.0,4.3
101030,Other,5.7,2.3,9.2
101031,Other,5.6,2.4,3.8
101032,Male,3.6,3.6,5.9
101033,Female,11.012894918185646,3.3,7.3
101034,Female,0.0,3.0,6.4
101035,Female,5.4,2.5,5.4
101036,Female,3.2,2.9,6.6
101037,Other,3.2,0.7,6.2
101038,Other,1.8,4.8,6.7
101039,Female,4.5,0.6,4.1
101040,Other,2.4,2.6,6.6
101041,Other,3.9,3.3,4.9
101042,Female,6.9,3.3,6.2
101043,Male,5.8,2.0,7.1
101044,Other,4.1,2.1,7.8
101045,Male,3.4,0.7,8.9
101046,Other,0.4,0.7,7.300000000000001
101047,Other,3.6,2.0,7.4
101048,Male,4.6,1.0,10.0
101049,Other,8.4,1.4,6.4
101050,Female,8.177077073148805,3.8,10.0
101051,Male,2.2,0.2,4.4
101052,Male,4.7,1.8,9.9
101053,Male,4.3,1.8,7.7
101054,Other,6.9,2.7,7.2
101055,Other,1.7,0.3,7.9
101056,Other,0.8,3.8,4.4
101057,Male,4.288447975201983,4.8,6.2
101058,Other,3.2,3.6,8.4
101059,Other,5.4,3.8,4.4
101060,Male,1.6513920457591045,0.0,4.2
101061,Other,4.6,2.0,10.0
101062,Female,4.2,2.0,6.9
101063,Male,7.4,1.4,5.5
101064,Male,8.588644282779068,0.3,6.1
101065,Female,3.2,2.1,3.5
101066,Female,5.2,4.3,5.8
101067,Male,4.8,3.7,9.8
101068,Male,3.7,3.9,8.5
101069,Female,5.7,3.0,5.3
101070,Male,2.8,2.8,7.7
101071,Other,3.0482871630352046,4.2,7.3
101072,Female,3.7,0.5,6.8
101073,Male,4.2,2.8,10.0
101074,Other,3.4,4.4,3.8
101075,Female,5.8,2.1,9.1
101076,Other,7.7,2.6,4.1
101077,Female,4.3,1.6,6.0
101078,Male,2.9,4.9,7.800000000000001
101079,Female,1.7942132719729234,1.0,7.1
101080,Male,6.057969725017626,4.4,3.1
101081,Other,3.8,4.9,4.7
101082,Female,4.7,1.9,8.5
101083,Female,0.1,2.1,3.7
101084,Male,4.5,4.7,8.7
101085,Female,4.7,0.9,6.1
101086,Other,5.599154611294952,2.2,8.5
101087,Other,5.861723699489486,0.6,4.5
101088,Female,4.3,2.8,8.5
101089,Male,1.2,4.4,8.2
101090,Male,2.4,2.7,9.0
101091,Male,3.6,0.5,5.6
101092,Male,3.8,2.3,5.5
101093,Male,2.2,1.6,4.0
101094,Other,5.2,2.3,4.0
101095,Female,1.8,1.0,4.9
101096,Female,6.8,2.1,6.5
101097,Female,7.010513819026903,2.4,7.5
101098,Other,3.3,0.3,8.8
101099,Other,4.1290983333443005,4.2,6.2
101100,Other,1.8,5.0,6.4
101101,Female,3.3,2.4,2.3
101102,Male,1.9,3.5,5.4
101103,Other,3.0,2.6,6.0
101104,Male,2.5,4.2,8.3
101105,Male,6.372560369632085,1.3,4.4
101106,Other,9.7,3.1,4.5
101107,Female,5.5,1.1,5.8
101108,Other,4.7,2.7,5.0
101109,Other,4.7,3.3,3.2
101110,Male,6.5,5.0,6.7
101111,Male,3.536541445545688,2.1,3.9
101112,Male,1.8,2.6,1.9
101113,Female,4.7,2.8,6.0
101114,Other,0.7,3.0,6.9
101115,Other,7.3,3.1,7.1
101116,Female,8.5,1.1,5.7
101117,Male,1.0,0.9,8.7
101118,Female,7.6,3.7,7.1
101119,Male,4.9,4.2,2.1
101120,Male,2.9334635278885006,4.8,7.9
101121,Female,3.9,1.1,8.0
101122,Female,6.666386967579484,2.3,3.8
101123,Female,3.7,1.8,6.7
101124,Female,2.7,0.4,5.9
101125,Female,4.2,4.0,7.5
101126,Female,1.9616731153761733,2.1,5.6
101127,Other,2.2,2.6,6.8
101128,Other,4.2,3.6,7.3
101129,Male,6.3,2.3,8.3
101130,Female,2.6,1.8,7.9
101131,Male,4.3,0.4,9.6
101132,Other,5.4,4.9,5.3
101133,Male,4.4,3.0,5.2
101134,Male,3.9,1.2,4.8
101135,Male,1.2,1.6,7.3
101136,Female,6.4,3.7,5.9
101137,Other,3.899221349923608,4.6,9.7
101138,Other,6.336982556784033,3.2,10.0
101139,Female,3.6,3.6,8.6
101140,Male,5.9,4.9,5.9
101141,Female,1.7,4.6,6.6
101142,Male,2.4654091459008773,2.2,5.3
101143,Female,3.4,1.2,5.9
101144,Female,4.990918904295556,1.8,9.6
101145,Male,6.4,2.5,6.8
101146,Female,2.7,3.0,5.3
101147,Male,4.4,1.8,10.0
101148,Other,4.4,3.7,10.0
101149,Female,2.3,4.0,7.6
101150,Other,3.9,0.1,9.3
101151,Female,1.4,3.4,8.9
101152,Male,5.497664960307572,3.2,6.1
101153,Female,5.4,3.9,6.8
101154,Female,2.5,1.3,6.3
101155,Other,5.2,1.8,8.7
101156,Other,7.1004815186319234,2.0,4.2
101157,Female,0.9,1.8,6.1
101158,Other,5.6,3.0,6.4
101159,Other,4.3,3.0,7.9
101160,Female,5.0,3.7,9.2
101161,Female,3.0,2.7,5.6
101162,Female,5.5,3.6,10.0
101163,Other,6.8,1.2,6.6
101164,Male,6.4,0.4,6.1
101165,Male,0.5,3.4,9.5
101166,Other,1.1619553409267596,4.7,7.0
101167,Other,0.6,4.6,6.2
101168,Male,6.3,0.2,6.4
101169,Female,3.3,0.2,4.8
101170,Other,6.29984104475251,2.0,5.8
101171,Female,4.750402944593422,2.6,9.3
101172,Male,6.238071934269938,1.3,7.6
101173,Female,1.8,2.5,4.4
101174,Female,2.8,3.8,7.300000000000001
101175,Male,5.2,2.1,8.2
101176,Other,6.4,0.8,6.3
101177,Female,3.4,2.8,4.9
101178,Female,5.109767082197873,2.7,5.5
101179,Female,7.2,4.9,8.6
101180,Male,4.9,4.4,5.7
101181,Female,0.2,0.2,7.5
101182,Other,6.506461391776677,1.2,10.0
101183,Male,4.5,4.5,8.4
101184,Male,2.7,2.9,7.5
101185,Male,3.5,0.1,5.6
101186,Male,3.879918939602936,1.8,6.6
101187,Male,2.1,3.5,7.6
101188,Other,4.9,2.2,7.3
101189,Male,0.5,3.8,8.1
101190,Male,5.4,4.1,7.8
101191,Female,3.2,1.0,8.6
101192,Other,2.9253610573188324,2.4,8.0
101193,Male,0.2,1.1,7.5
101194,Female,0.8,4.4,9.0
101195,Other,1.7,4.7,7.5
101196,Male,5.1,4.3,7.0
101197,Other,4.6,2.9,6.1
101198,Male,4.0,2.6,9.1
101199,Male,4.1,1.6,4.7
101200,Other,5.2,4.7,4.5
101201,Male,3.0,1.3,7.5
101202,Other,5.1,3.7,2.0
101203,Male,5.1,2.1,7.9
101204,Female,5.2,2.8,5.9
101205,Male,6.6,1.7,7.3
101206,Other,4.5,0.1,4.9
101207,Female,2.8,0.2,6.3
101208,Other,0.0,3.3,6.9
101209,Female,3.1,3.0,6.4
101210,Female,8.3658079815178,2.9,4.0
101211,Female,5.2,0.8,3.9
101212,Female,2.5,0.7,2.9
101213,Female,4.262394518422253,4.6,8.8
101214,Female,3.0,3.1,8.8
101215,Female,4.1,4.2,10.0
101216,Female,2.1,4.8,3.5
101217,Male,6.285923855732438,3.5,10.0
101218,Male,4.1,0.5,4.2
101219,Male,5.4,0.5,5.5
101220,Male,7.781214189728813,5.0,7.2
101221,Other,4.0,0.1,8.2
101222,Male,1.6,3.8,4.3
101223,Female,5.7,0.8,6.9
101224,Male,5.8,4.8,3.8
101225,Male,8.0,1.2,9.2
101226,Other,7.1,2.9,6.9
101227,Other,2.8,3.3,7.4
101228,Female,5.417976261129252,2.1,2.5
101229,Other,1.6,3.4,8.2
101230,Male,3.2,0.4,6.4
101231,Male,3.938735835429733,2.5,5.6
101232,Other,5.1,4.4,3.4000000000000004
101233,Male,2.1,1.1,7.7
101234,Female,4.9,3.6,5.8
101235,Male,2.1,2.4,6.9
101236,Male,8.02569652310325,4.8,7.6
101237,Other,0.0,4.2,10.0
101238,Female,6.0,0.1,7.3
101239,Other,3.9,1.8,4.1
101240,Male,3.2,3.5,8.0
101241,Other,7.0122163115852105,4.2,7.9
101242,Other,3.8,1.6,5.3
101243,Other,3.4,1.7,8.4
101244,Male,4.8,4.4,6.2
101245,Other,3.6,4.8,9.1
101246,Male,3.7,0.9,2.7
101247,Female,4.3,0.4,6.0
101248,Female,4.871619016733671,3.2,9.6
101249,Female,2.741003166749538,2.6,8.2
101250,Female,4.2,3.1,8.2
101251,Female,4.4,5.0,6.1
101252,Other,1.9,4.9,5.4
101253,Male,3.1,3.3,7.699999999999999
101254,Female,4.5,4.6,5.5
101255,Female,3.7,1.2,6.5
101256,Female,6.0,4.6,4.7
101257,Other,3.5,1.8,5.0
101258,Female,5.3,4.9,8.0
101259,Male,6.9,2.0,3.5
101260,Female,5.7,3.6,2.8
101261,Male,6.8,0.6,4.5
101262,Male,5.6,4.2,8.5
101263,Other,5.3,4.4,5.2
101264,Female,3.167527276671363,5.0,8.0
101265,Other,5.8,4.3,6.4
101266,Female,6.5,5.0,7.6
101267,Female,6.4,3.6,6.9
101268,Other,6.6,2.1,8.1
101269,Other,2.7,0.8,4.2
101270,Other,8.0,3.7,3.0
101271,Other,9.3,1.2,9.0
101272,Male,3.1,4.0,8.6
101273,Other,7.757841080700827,1.0,1.0
101274,Female,4.2,2.1,5.4
101275,Male,2.9,4.1,8.2
101276,Other,3.3,4.7,4.5
101277,Female,2.3,3.2,5.4
101278,Other,1.2,1.7,8.3
101279,Male,1.0,0.7,5.4
101280,Female,4.939992628695235,3.4,7.8
101281,Male,5.5,2.4,5.5
101282,Other,7.0,4.6,9.0
101283,Other,4.8,1.1,10.0
101284,Female,3.0,0.9,10.0
101285,Male,1.5,3.8,7.7
101286,Female,5.0,2.3,1.5
101287,Female,5.6,4.9,9.3
101288,Other,4.5,4.2,10.0
101289,Other,1.6,3.0,6.6
101290,Other,6.0,5.0,5.5
101291,Male,1.7,1.8,7.5
101292,Male,3.4,4.5,4.9
101293,Other,1.6,0.5,6.8
101294,Other,1.4,0.9,7.9
101295,Other,4.10740205069564,1.4,6.1
101296,Female,4.8,3.4,5.3
101297,Male,3.0,2.8,5.2
101298,Other,1.8,3.6,8.1
101299,Other,2.3,0.6,8.6
101300,Female,5.8,3.3,5.1
101301,Male,5.9,2.3,4.9
101302,Male,0.0,1.4,8.5
101303,Other,3.8,2.9,4.3
101304,Other,6.935207769486052,2.5,4.1
101305,Other,0.9,0.5,8.7
101306,Other,4.6,0.9,10.0
101307,Male,3.379083841825631,1.8,7.8
101308,Other,2.2,0.0,6.0
101309,Other,4.2,3.9,6.9
101310,Male,2.2,0.9,6.9
101311,Male,2.5,4.2,5.3
101312,Other,1.1,1.4,7.0
101313,Other,6.5,4.7,7.3
101314,Female,4.4,0.8,6.6
101315,Other,0.1,3.6,7.6
101316,Female,3.3678366936972077,5.0,8.7
101317,Female,0.1,3.2,5.2
101318,Other,0.0,4.2,5.7
101319,Male,3.3,3.2,6.4
101320,Male,5.1,2.0,8.8
101321,Other,2.2,4.3,7.5
101322,Other,4.1,3.6,6.3
101323,Female,3.7,3.8,9.2
101324,Female,4.1,3.9,10.0
101325,Female,2.5,1.0,8.5
101326,Other,2.141717609959092,1.9,5.4
101327,Male,3.6,3.6,7.800000000000001
101328,Other,4.1,2.5,7.3
101329,Other,1.7,4.4,5.9
101330,Male,2.0,1.2,10.0
101331,Female,6.2,0.2,8.9
101332,Female,1.5,3.0,8.0
101333,Other,5.9,3.8,6.9
101334,Male,7.0,3.3,9.2
101335,Male,1.4,3.3,3.0
101336,Female,5.1,1.6,5.5
101337,Female,5.4,2.3,7.7
101338,Female,5.1,4.1,5.7
101339,Female,5.2,3.6,5.5
101340,Male,5.7747824621121335,0.3,9.5
101341,Other,1.87680291297307,0.0,9.9
101342,Male,4.6,4.4,7.3
101343,Female,2.4,4.9,4.9
101344,Male,4.668174659538684,3.2,6.9
101345,Male,3.2,2.9,3.8
101346,Female,7.3917919264077,2.5,5.0
101347,Other,2.520438582332857,3.1,6.6
101348,Female,2.3,0.4,8.5
101349,Other,2.3,1.9,5.4
101350,Other,3.2,2.5,7.3
101351,Female,2.4,4.2,7.6
101352,Other,1.829935536445342,3.3,6.0
101353,Other,3.496834479875221,4.2,5.6
101354,Other,3.0,1.6,4.1
101355,Female,5.0,3.7,5.0
101356,Female,1.9,1.9,4.7
101357,Male,1.7,0.7,8.6
101358,Female,2.5,1.0,8.5
101359,Female,4.599755463001507,2.5,7.1
101360,Male,0.0,0.6,6.4
101361,Male,7.1,4.5,4.6
101362,Male,6.067053757466267,3.9,7.9
101363,Male,4.5,5.0,5.8
101364,Female,0.9,4.0,6.7
101365,Other,2.8,2.9,8.4
101366,Other,1.6,2.4,10.0
101367,Other,5.0,0.1,6.6
101368,Female,4.4,5.0,6.3
101369,Other,3.0,0.9,4.3
101370,Other,2.3,1.8,3.5
101371,Female,2.7,3.4,7.2
101372,Female,5.9,0.8,7.3
101373,Other,6.0,1.2,7.9
101374,Other,5.1,4.0,5.4
101375,Male,6.4,3.5,7.6
101376,Male,0.0,2.3,7.4
101377,Male,4.4,4.8,10.0
101378,Male,3.1,1.0,7.6
101379,Female,6.0,2.6,6.8
101380,Male,1.8,4.8,4.4
101381,Male,3.7,4.8,6.0
101382,Female,4.3,0.0,8.7
101383,Female,9.3,0.2,6.2
101384,Male,7.6,0.8,7.4
101385,Male,7.3,3.0,3.1
101386,Other,1.6175145217420224,2.6,7.2
101387,Male,5.5,1.4,7.9
101388,Male,3.8,1.9,6.0
101389,Male,5.7,1.8,5.7
101390,Female,5.3,4.4,10.0
101391,Female,7.4,0.5,9.0
101392,Female,4.8,3.9,8.3
101393,Male,2.3,1.7,4.7
101394,Other,1.2,1.5,7.0
101395,Other,0.0,2.6,6.1
101396,Male,3.4,1.1,7.2
101397,Other,5.343323534759765,0.7,6.6
101398,Female,4.2,3.3,7.1
101399,Female,3.0,1.6,4.4
101400,Other,3.9747733613925,3.2,6.2
101401,Male,3.3,1.3,5.4
101402,Male,1.0,1.3,7.9
101403,Male,6.1507091749426746,1.6,10.0
101404,Female,3.7,4.3,7.2
101405,Male,0.3,3.9,6.7
101406,Female,2.4,4.5,5.6
101407,Male,4.1,2.2,6.8
101408,Male,0.0,4.5,5.0
101409,Other,7.4493921040227375,2.3,5.3
101410,Other,6.1,0.9,5.3
101411,Male,3.4,0.2,6.7
101412,Female,1.8,1.4,7.3
101413,Other,0.4,2.7,8.1
101414,Male,4.2,3.6,10.0
101415,Other,0.0,1.9,4.2
101416,Female,0.8199673677943933,0.6,6.8
101417,Male,7.2,3.3,10.0
101418,Other,6.1,3.2,5.9
101419,Other,5.8,2.1,3.7
101420,Female,2.1,3.0,9.5
101421,Female,1.9,1.1,5.1
101422,Male,5.5,2.5,8.7
101423,Male,5.476902986211033,3.6,6.8
101424,Female,0.9,0.3,8.2
101425,Other,2.2,1.9,3.6
101426,Other,3.392951391255913,1.4,2.4
101427,Other,0.5,4.4,7.6
101428,Female,4.2,0.9,4.9
101429,Female,7.4,1.3,10.0
101430,Male,6.3876045013811735,2.0,7.1
101431,Male,4.1,0.6,8.0
101432,Other,4.7,0.0,2.7
101433,Male,5.6,2.5,6.5
101434,Other,3.3,4.5,8.8
101435,Male,6.9,4.4,6.4
101436,Male,1.6,3.3,8.7
101437,Male,4.1,0.2,9.1
101438,Female,6.1,3.6,4.4
101439,Female,5.7,1.8,6.1
101440,Female,6.3,5.0,4.2
101441,Other,7.3,4.6,10.0
101442,Other,3.9887645151793008,0.5,10.0
101443,Other,5.705609772669989,0.7,4.8
101444,Male,2.6,4.4,6.6
101445,Male,6.134329253297072,4.9,10.0
101446,Male,4.5,1.3,5.7
101447,Other,3.5,3.3,5.3
101448,Female,3.371224699195187,0.7,7.0
101449,Male,3.6,4.3,7.9
101450,Male,4.129392721577033,4.0,9.1
101451,Male,3.4,2.8,7.7
101452,Female,1.4964053873426215,0.0,10.0
101453,Female,4.2,3.5,10.0
101454,Other,1.5,1.8,6.2
101455,Female,3.9,2.4,9.0
101456,Male,1.8,5.0,7.7
101457,Other,2.4,2.6,10.0
101458,Other,6.142032944437329,3.8,4.7
101459,Male,3.4,4.2,9.6
101460,Other,5.5,3.8,7.8
101461,Other,5.416730331892633,4.9,7.3
101462,Other,5.1,1.7,5.8
101463,Female,3.9,1.4,3.8
101464,Male,2.6,4.4,3.9
101465,Female,7.5,3.1,8.0
101466,Female,6.978529443536283,3.9,8.4
101467,Female,2.7,3.6,1.6
101468,Female,6.602362040144724,2.0,5.7
101469,Male,1.1,3.4,9.9
101470,Male,6.7,3.8,10.0
101471,Female,7.9,2.4,8.9
101472,Male,2.7,4.7,7.3
101473,Male,1.4,0.4,6.9
101474,Other,1.4,1.0,4.9
101475,Male,2.7,4.7,7.7
101476,Male,4.1,1.5,8.1
101477,Other,4.0,2.8,5.1
101478,Female,2.6,2.9,6.4
101479,Other,6.1,1.5,10.0
101480,Other,5.3,2.4,5.9
101481,Female,0.9,4.3,7.4
101482,Female,5.5,4.5,9.4
101483,Male,1.3,3.3,5.1
101484,Female,7.7,2.2,10.0
101485,Other,3.3,0.8,9.0
101486,Female,5.4,0.6,8.4
101487,Female,5.3,1.9,6.0
101488,Female,1.8,0.7,4.0
101489,Other,5.3,4.8,4.2
