student_id,exam_score,dropout_risk
101983,63,No
101984,99,No
101985,99,No
101986,100,No
101987,93,No
101988,86,No
101989,98,No
101990,98,No
101991,75,No
101992,91,No
101993,100,No
101994,82,No
101995,80,No
101996,90,No
101997,71,No
101998,82,No
101999,78,No
102000,77,No
102001,82,No
102002,60,No
102003,99,No
102004,100,No
102005,90,No
102006,100,No
102007,100,No
102008,67,No
102009,100,No
102010,100,No
102011,95,No
102012,97,No
102013,84,No
102014,67,No
102015,100,No
102016,100,No
102017,98,No
102018,74,No
102019,98,No
102020,83,No
102021,82,No
102022,89,No
102023,100,No
102024,82,No
102025,85,No
102026,100,No
102027,91,No
102028,93,No
102029,95,No
102030,100,No
102031,76,No
102032,100,No
102033,100,No
102034,93,No
102035,89,No
102036,92,No
102037,100,No
102038,56,No
102039,66,No
102040,72,No
102041,100,No
102042,100,No
102043,68,No
102044,92,No
102045,67,No
102046,100,No
102047,100,No
102048,93,No
102049,97,No
102050,100,No
102051,95,No
102052,100,No
102053,84,No
102054,96,No
102055,100,No
102056,78,No
102057,79,No
102058,64,No
102059,83,No
102060,100,No
102061,100,No
102062,90,No
102063,83,No
102064,96,No
102065,68,No
102066,83,No
102067,86,No
102068,63,No
102069,85,No
102070,91,No
102071,83,No
102072,85,No
102073,100,No
102074,78,No
102075,89,No
102076,91,No
102077,89,No
102078,81,No
102079,70,Yes
102080,100,No
102081,91,No
102082,97,No
102083,98,No
102084,100,No
102085,99,No
102086,92,No
102087,60,No
102088,86,No
102089,100,No
102090,94,No
102091,90,No
102092,90,No
102093,100,No
102094,62,No
102095,86,No
102096,97,No
102097,100,No
102098,84,No
102099,75,No
102100,91,No
102101,90,No
102102,67,No
102103,100,No
102104,100,Yes
102105,100,No
102106,100,No
102107,100,No
102108,58,No
102109,84,No
102110,100,No
102111,96,No
102112,97,No
102113,92,No
102114,75,No
102115,83,No
102116,73,No
102117,100,No
102118,94,No
102119,91,No
102120,87,No
102121,100,No
102122,86,No
102123,100,No
102124,100,No
102125,98,No
102126,100,No
102127,100,No
102128,84,No
102129,100,No
102130,87,No
102131,66,No
102132,96,No
102133,98,No
102134,70,No
102135,72,No
102136,78,No
102137,95,No
102138,100,No
102139,96,No
102140,98,No
102141,71,No
102142,86,No
102143,73,No
102144,98,No
102145,78,No
102146,67,No
102147,72,No
102148,80,No
102149,48,Yes
102150,75,No
102151,100,No
102152,97,No
102153,96,No
102154,100,Yes
102155,94,No
102156,97,No
102157,100,No
102158,99,No
102159,94,No
102160,81,No
102161,100,No
102162,94,No
102163,92,No
102164,100,No
102165,100,No
102166,100,No
102167,91,No
102168,89,No
102169,100,No
102170,88,No
102171,100,No
102172,100,No
102173,68,No
102174,95,No
102175,100,No
102176,95,No
102177,94,No
102178,75,No
102179,81,No
102180,100,No
102181,96,No
102182,88,No
102183,80,Yes
102184,100,No
102185,96,No
102186,99,No
102187,70,No
102188,73,No
102189,93,No
102190,78,No
102191,100,No
102192,63,No
102193,84,No
102194,91,No
102195,100,No
102196,100,No
102197,62,No
102198,91,No
102199,92,No
102200,90,No
102201,64,No
102202,77,No
102203,81,No
102204,63,No
102205,90,No
102206,100,Yes
102207,97,No
102208,87,No
102209,56,No
102210,100,No
102211,82,No
102212,81,No
102213,83,No
102214,71,No
102215,97,No
102216,96,No
102217,100,No
102218,100,No
102219,76,No
102220,64,No
102221,98,No
102222,98,No
102223,69,No
102224,97,No
102225,98,No
102226,100,No
102227,100,No
102228,100,No
102229,100,No
102230,100,No
102231,100,No
102232,100,No
102233,96,No
102234,66,No
102235,68,No
102236,90,No
102237,100,No
102238,97,No
102239,99,No
102240,99,No
102241,76,No
102242,58,No
102243,82,No
102244,100,No
102245,74,No
102246,100,No
102247,100,No
102248,90,No
102249,99,No
102250,95,No
102251,95,No
102252,100,No
102253,99,No
102254,76,No
102255,93,No
102256,97,No
102257,90,No
102258,100,No
102259,71,No
102260,89,No
102261,80,No
102262,100,No
102263,99,No
102264,98,No
102265,61,No
102266,75,No
102267,100,No
102268,100,No
102269,91,No
102270,82,No
102271,91,No
102272,97,No
102273,98,No
102274,100,No
102275,96,No
102276,100,No
102277,93,No
102278,94,No
102279,100,No
102280,100,No
102281,97,No
102282,94,No
102283,100,No
102284,89,No
102285,89,No
102286,100,No
102287,81,No
102288,92,No
102289,74,No
102290,78,No
102291,76,No
102292,90,No
102293,73,No
102294,100,No
102295,100,No
102296,97,No
102297,83,No
102298,98,No
102299,95,No
102300,84,No
102301,83,No
102302,100,No
102303,94,No
102304,100,No
102305,100,No
102306,100,No
102307,100,No
102308,100,No
102309,98,No
102310,100,No
102311,81,No
102312,75,No
102313,96,No
102314,99,No
102315,84,No
102316,85,No
102317,65,No
102318,84,No
102319,86,No
102320,98,No
102321,97,No
102322,72,No
102323,65,No
102324,97,No
102325,90,No
102326,100,No
102327,100,No
102328,94,No
102329,94,No
102330,98,No
102331,100,No
102332,100,No
102333,90,No
102334,78,No
102335,100,No
102336,92,No
102337,71,No
102338,100,No
102339,100,No
102340,100,No
102341,97,No
102342,100,No
102343,100,No
102344,81,No
102345,100,No
102346,96,No
102347,100,No
102348,100,No
102349,67,No
102350,75,No
102351,100,No
102352,94,No
102353,98,No
102354,96,No
102355,61,No
102356,95,No
102357,80,No
102358,90,No
102359,100,No
102360,94,No
102361,98,No
102362,64,No
102363,100,No
102364,82,No
102365,83,No
102366,97,No
102367,100,No
102368,100,No
102369,99,No
102370,100,No
102371,80,No
102372,93,No
102373,100,No
102374,93,No
102375,74,No
102376,100,No
102377,82,No
102378,100,No
102379,64,No
102380,72,No
102381,91,No
102382,59,No
102383,93,No
102384,98,No
102385,96,No
102386,78,No
102387,96,No
102388,100,No
102389,100,No
102390,75,No
102391,89,No
102392,97,No
102393,100,No
102394,69,No
102395,70,No
102396,47,No
102397,53,Yes
102398,100,No
102399,92,No
102400,55,No
102401,100,No
102402,80,No
102403,97,No
102404,74,No
102405,93,No
102406,99,No
102407,100,No
102408,93,No
102409,100,No
102410,99,No
102411,96,No
102412,100,No
102413,100,No
102414,100,No
102415,100,No
102416,65,No
102417,100,No
102418,88,No
102419,97,No
102420,100,No
102421,72,No
102422,97,No
102423,70,No
102424,59,No
102425,100,No
102426,98,No
102427,94,No
102428,100,No
102429,100,No
102430,81,No
102431,95,No
102432,100,No
102433,100,No
102434,93,No
102435,87,No
102436,99,No
102437,100,No
102438,95,No
102439,82,No
102440,77,No
102441,100,No
102442,92,No
102443,76,No
102444,95,No
102445,94,No
102446,100,No
102447,95,No
102448,100,No
102449,93,No
102450,77,No
102451,100,No
102452,91,No
102453,80,No
102454,80,No
102455,100,No
102456,100,No
102457,75,No
102458,92,Yes
102459,100,No
102460,70,No
102461,87,No
102462,100,No
102463,60,No
102464,100,No
102465,99,No
102466,97,No
102467,93,No
102468,84,No
102469,87,No
102470,100,No
102471,100,No
102472,100,No
102473,100,No
102474,92,No
102475,84,No
102476,73,No
102477,84,No
102478,93,No
102479,80,No
102480,60,No
102481,85,No
102482,93,No
102483,69,No
102484,77,No
102485,100,No
102486,86,No
102487,71,No
102488,83,No
102489,64,No
102490,79,No
102491,100,No
102492,98,No
102493,100,No
102494,94,No
102495,68,No
102496,97,No
102497,75,No
102498,93,No
102499,82,No
102500,96,No
102501,89,No
102502,98,No
102503,81,No
102504,76,No
102505,100,No
102506,100,No
102507,100,No
102508,72,Yes
102509,100,No
102510,100,No
102511,100,No
102512,100,No
102513,76,No
102514,82,No
102515,57,No
102516,89,No
102517,99,No
102518,100,No
102519,98,No
102520,84,No
102521,99,No
102522,71,No
102523,100,No
102524,100,No
102525,98,No
102526,100,No
102527,77,No
102528,92,No
102529,82,No
102530,93,No
102531,100,No
102532,100,No
102533,91,No
102534,100,No
102535,100,No
102536,76,No
102537,80,No
102538,67,No
102539,92,No
102540,95,No
102541,100,No
102542,90,No
102543,99,No
102544,66,No
102545,83,No
102546,100,No
102547,97,No
102548,95,No
102549,79,No
102550,53,No
102551,70,No
102552,80,Yes
102553,100,No
102554,71,No
102555,90,No
102556,63,No
102557,87,Yes
102558,100,No
102559,74,No
102560,91,No
102561,69,Yes
102562,66,No
102563,66,No
102564,92,No
102565,80,No
102566,76,No
102567,97,No
102568,89,No
102569,97,No
102570,100,No
102571,100,No
102572,88,No
102573,95,No
102574,98,No
102575,93,No
102576,96,No
102577,82,No
102578,100,No
102579,84,No
102580,91,No
102581,99,No
102582,94,No
102583,99,No
102584,100,No
102585,99,No
102586,99,No
102587,80,No
102588,97,No
102589,88,No
102590,100,No
102591,100,No
102592,100,No
102593,100,No
102594,98,No
102595,68,No
102596,92,No
102597,100,No
102598,99,No
102599,99,No
102600,63,No
102601,100,No
102602,98,No
102603,89,No
102604,90,No
102605,100,No
102606,82,No
102607,100,No
102608,88,No
102609,68,No
102610,100,No
102611,100,No
102612,85,No
102613,94,No
102614,100,No
102615,73,No
102616,100,No
102617,95,No
102618,100,No
102619,100,No
102620,100,No
102621,100,No
102622,100,No
102623,88,No
102624,98,No
102625,65,No
102626,84,No
102627,89,No
102628,88,No
102629,97,No
102630,80,No
102631,100,No
102632,100,No
102633,71,No
102634,74,No
102635,100,No
102636,82,No
102637,84,No
102638,98,No
102639,94,No
102640,80,No
102641,100,No
102642,95,No
102643,93,No
102644,80,No
102645,100,No
102646,58,No
102647,83,No
102648,72,No
102649,91,No
102650,100,No
102651,100,No
102652,97,No
102653,100,No
102654,80,No
102655,96,No
102656,100,No
102657,89,No
102658,95,No
102659,65,No
102660,78,Yes
102661,100,No
102662,95,No
102663,82,No
102664,57,No
102665,95,No
102666,59,No
102667,91,No
102668,69,No
102669,98,No
102670,67,No
102671,87,No
102672,100,No
102673,95,No
102674,78,No
102675,67,No
102676,100,No
102677,90,No
102678,100,No
102679,66,No
102680,93,No
102681,99,No
102682,99,No
102683,100,No
102684,100,No
102685,96,No
102686,100,No
102687,100,No
102688,74,No
102689,98,No
102690,99,No
102691,84,No
102692,100,No
102693,97,No
102694,82,No
102695,98,No
102696,77,No
102697,70,No
102698,100,No
102699,73,No
102700,84,No
102701,100,No
102702,81,No
102703,75,No
102704,100,No
102705,100,No
102706,74,No
102707,97,No
102708,98,No
102709,78,No
102710,91,No
102711,89,No
102712,93,No
102713,97,No
102714,82,No
102715,100,No
102716,100,No
102717,81,No
102718,72,No
102719,100,No
102720,97,No
102721,100,No
102722,85,No
102723,96,No
102724,97,No
102725,94,No
102726,100,No
102727,89,No
102728,79,No
102729,99,No
102730,83,No
102731,81,No
102732,89,No
102733,95,No
102734,100,No
102735,66,No
102736,100,No
102737,83,No
102738,80,No
102739,89,No
102740,88,No
102741,79,No
102742,68,Yes
102743,78,No
102744,70,No
102745,71,No
102746,78,No
102747,98,No
102748,100,No
102749,96,No
102750,93,No
102751,77,No
102752,100,No
102753,98,No
102754,100,No
102755,100,No
102756,97,No
102757,98,Yes
102758,78,No
102759,93,No
102760,100,No
102761,88,Yes
102762,74,No
102763,100,No
102764,91,Yes
102765,98,No
102766,96,No
102767,93,No
102768,70,No
102769,78,No
102770,99,No
102771,100,No
102772,91,No
102773,91,No
102774,100,No
102775,98,No
102776,100,No
102777,84,No
102778,80,No
102779,70,No
102780,68,No
102781,96,No
102782,86,No
102783,100,No
102784,100,No
102785,97,No
102786,100,No
102787,100,No
102788,94,No
102789,100,No
102790,100,No
102791,87,No
102792,59,No
102793,72,No
102794,83,No
102795,98,No
102796,98,No
102797,79,No
102798,92,No
102799,72,No
102800,95,No
102801,100,No
102802,99,No
102803,78,No
102804,100,No
102805,96,No
102806,83,No
102807,90,No
102808,90,No
102809,89,No
102810,83,No
102811,100,No
102812,69,No
102813,89,No
102814,100,No
102815,89,No
102816,100,No
102817,100,No
102818,100,No
102819,91,No
102820,87,No
102821,79,No
102822,100,No
102823,100,No
102824,94,No
102825,97,No
102826,72,No
102827,63,No
102828,100,No
102829,87,No
102830,91,No
102831,100,No
102832,100,No
102833,97,No
102834,100,No
102835,94,No
102836,100,No
102837,91,No
102838,94,No
102839,68,No
102840,81,No
102841,100,No
102842,100,No
102843,60,No
102844,84,No
102845,69,No
102846,96,No
102847,100,No
102848,100,No
102849,99,No
102850,89,No
102851,100,No
102852,100,No
102853,79,No
102854,100,No
102855,88,No
102856,100,No
102857,80,No
102858,75,No
102859,91,No
102860,100,No
102861,95,No
102862,58,No
102863,97,No
102864,96,No
102865,92,No
102866,100,No
102867,72,No
102868,73,No
102869,63,No
102870,75,No
102871,87,No
102872,86,No
102873,56,No
102874,98,No
102875,100,No
102876,91,No
102877,100,No
102878,99,No
102879,89,No
102880,90,No
102881,100,No
102882,93,No
102883,93,No
102884,56,No
102885,100,No
102886,100,No
102887,94,No
102888,83,Yes
102889,100,No
102890,82,No
102891,90,No
102892,59,No
102893,95,No
102894,100,No
102895,58,No
102896,97,No
102897,90,No
102898,100,No
102899,77,No
102900,97,No
102901,100,No
102902,83,No
102903,78,No
102904,96,No
102905,96,No
102906,75,No
102907,100,No
102908,95,No
102909,63,No
102910,95,No
102911,92,No
102912,100,No
102913,82,No
102914,98,No
102915,98,No
102916,87,No
102917,85,No
102918,100,No
102919,80,No
102920,97,No
102921,72,No
102922,90,No
102923,100,No
102924,54,No
102925,81,No
102926,95,No
102927,87,No
102928,95,No
102929,92,No
102930,77,No
102931,84,No
102932,91,No
102933,94,No
102934,100,No
102935,70,No
102936,93,No
102937,98,No
102938,91,No
102939,100,No
102940,100,No
102941,94,No
102942,80,No
102943,94,No
102944,91,No
102945,100,No
102946,93,No
102947,84,No
102948,86,No
102949,95,Yes
102950,88,No
102951,69,No
102952,70,No
102953,90,No
102954,98,No
102955,100,No
102956,73,No
102957,100,No
102958,99,No
102959,65,No
102960,69,No
102961,97,No
102962,83,No
102963,82,No
102964,66,No
102965,61,No
102966,88,No
102967,68,No
102968,94,No
102969,93,No
102970,100,No
102971,100,No
102972,70,No
102973,100,No
102974,98,No
102975,100,Yes
102976,76,No
102977,100,No
102978,79,No
102979,89,No
102980,100,No
102981,80,No
102982,97,No
102983,82,No
102984,77,Yes
102985,93,No
102986,73,No
102987,100,No
102988,64,No
102989,90,No
102990,91,No
102991,95,No
102992,100,No
102993,86,No
102994,92,No
102995,94,No
102996,96,No
102997,89,No
102998,93,No
102999,100,No
103000,90,No
103001,93,No
103002,89,No
103003,67,No
103004,97,No
103005,81,No
103006,61,No
103007,100,No
103008,100,No
103009,61,No
103010,94,No
103011,100,No
103012,76,No
103013,74,No
103014,82,No
103015,96,No
103016,92,No
103017,82,No
103018,90,No
103019,95,No
103020,100,No
103021,81,No
103022,93,No
103023,92,No
103024,85,No
103025,86,No
103026,100,No
103027,100,No
103028,82,No
103029,100,No
103030,100,No
103031,96,No
103032,100,No
103033,85,No
103034,100,No
103035,74,No
103036,82,No
103037,87,No
103038,100,No
103039,100,No
103040,100,No
103041,100,No
103042,90,No
103043,92,No
103044,53,No
103045,100,No
103046,79,No
103047,99,No
103048,100,No
103049,93,Yes
103050,100,No
103051,100,No
103052,93,No
103053,94,No
103054,94,No
103055,78,No
103056,94,No
103057,88,No
103058,82,No
103059,100,No
103060,100,No
103061,87,No
103062,100,No
103063,96,No
103064,100,No
103065,98,No
103066,100,No
103067,77,No
103068,88,No
103069,99,No
103070,94,No
103071,66,Yes
103072,66,No
103073,70,No
103074,85,No
103075,97,No
103076,68,No
103077,100,No
103078,95,No
103079,65,Yes
103080,100,No
103081,100,No
103082,96,No
103083,94,No
103084,83,No
103085,83,No
103086,94,No
103087,68,No
103088,97,No
103089,97,No
103090,70,No
103091,100,No
103092,66,No
103093,77,No
103094,98,No
103095,100,No
103096,100,No
103097,100,No
103098,88,No
103099,100,No
103100,100,No
103101,95,Yes
103102,73,No
103103,91,No
103104,100,No
103105,100,No
103106,72,No
103107,100,No
103108,85,No
103109,96,No
103110,100,No
103111,61,No
103112,97,No
103113,55,No
103114,92,No
103115,86,No
103116,100,No
103117,64,No
103118,86,No
103119,78,No
103120,77,No
103121,92,No
103122,71,No
103123,82,No
103124,100,No
103125,51,No
103126,100,No
103127,97,No
103128,80,No
103129,100,No
103130,99,No
103131,95,No
103132,96,No
103133,56,No
103134,55,No
103135,96,No
103136,100,No
103137,99,No
103138,80,No
103139,45,Yes
103140,73,No
103141,100,No
103142,61,No
103143,80,No
103144,73,No
103145,75,No
103146,100,No
103147,100,No
103148,84,No
103149,100,No
103150,68,No
103151,82,No
103152,91,No
103153,89,No
103154,85,No
103155,100,No
103156,81,Yes
103157,99,No
103158,100,No
103159,85,No
103160,85,No
103161,90,No
103162,82,No
103163,100,No
103164,93,No
103165,100,No
103166,81,No
103167,97,No
103168,100,No
103169,87,No
103170,100,No
103171,97,No
103172,76,No
103173,75,No
103174,78,No
103175,95,No
103176,52,No
103177,99,No
103178,84,No
103179,83,No
103180,88,No
103181,80,No
103182,100,No
103183,51,No
103184,81,No
103185,71,No
103186,100,No
103187,100,No
103188,69,No
103189,100,No
103190,75,No
103191,97,No
103192,100,No
103193,79,No
103194,95,No
103195,96,No
103196,97,No
103197,80,No
103198,93,No
103199,73,No
103200,93,No
103201,79,No
103202,94,No
103203,93,No
103204,78,No
103205,100,No
103206,100,No
103207,100,No
103208,100,No
103209,98,No
103210,100,No
103211,84,No
103212,100,No
103213,69,No
103214,100,No
103215,60,No
103216,81,No
103217,65,No
103218,100,No
103219,100,No
103220,100,No
103221,76,No
103222,95,No
103223,88,No
103224,96,No
103225,78,No
103226,86,No
103227,99,No
103228,100,No
103229,100,No
103230,100,No
103231,70,No
103232,85,No
103233,98,No
103234,97,No
103235,89,No
103236,62,No
103237,98,No
103238,91,No
103239,98,No
103240,94,No
103241,95,No
103242,91,No
103243,88,No
103244,81,No
103245,68,No
103246,73,No
103247,89,No
103248,94,No
103249,90,No
103250,65,No
103251,96,No
103252,64,No
103253,82,No
103254,65,No
103255,100,No
103256,100,No
103257,64,No
103258,93,No
103259,69,No
103260,100,No
103261,100,No
103262,83,No
103263,67,No
103264,70,No
103265,94,No
103266,100,No
103267,92,Yes
103268,83,No
103269,100,No
103270,100,No
103271,99,No
103272,73,No
103273,91,No
103274,94,No
103275,80,Yes
103276,100,No
103277,70,No
103278,100,No
103279,70,Yes
103280,100,No
103281,69,No
103282,89,No
103283,94,No
103284,77,No
103285,98,No
103286,68,No
103287,94,No
103288,63,No
103289,99,No
103290,99,No
103291,100,No
103292,100,No
103293,94,No
103294,85,No
103295,100,No
103296,85,No
103297,79,No
103298,64,No
103299,90,No
103300,100,No
103301,52,No
103302,85,No
103303,92,No
103304,80,No
103305,89,No
103306,96,No
103307,82,No
103308,82,No
103309,85,No
103310,100,No
103311,65,No
103312,100,No
103313,100,No
103314,80,No
103315,93,No
103316,99,No
103317,93,No
103318,72,No
103319,99,No
103320,100,No
103321,81,No
103322,96,No
103323,97,No
103324,100,No
103325,86,No
103326,84,No
103327,82,No
103328,100,No
103329,69,No
103330,98,No
103331,57,No
103332,71,No
103333,96,No
103334,73,No
103335,91,No
103336,100,No
103337,69,No
103338,81,No
103339,80,No
103340,77,No
103341,80,No
103342,100,No
103343,74,No
103344,67,No
103345,84,No
103346,100,No
103347,71,No
103348,100,No
103349,90,No
103350,100,No
103351,78,No
103352,98,No
103353,100,No
103354,74,Yes
103355,78,No
103356,93,No
103357,95,No
103358,100,No
103359,82,No
103360,93,No
103361,83,No
103362,87,No
103363,100,No
103364,79,Yes
103365,74,No
103366,80,No
103367,88,No
103368,84,No
103369,94,No
103370,79,No
103371,91,No
103372,100,No
103373,78,No
103374,95,No
103375,74,No
103376,89,No
103377,91,No
103378,78,No
103379,97,No
103380,95,No
103381,97,No
103382,96,No
103383,100,No
103384,93,No
103385,87,No
